CSD Code / Code de la SDR 1991,CSD Name / Nom de la SDR 1991,2A Population / Population 2A 1991,Income / Revenu 1991,Education / Scolarité 1991,Housing / Logement 1991,Labour Force Activity / Activité sur le marché du travail 1991,CWB / IBC 1991,Community Type / Type de collectivité 1991
4714073,Aylsham,104, , , , ,71,Non-Aboriginal Communities
4714074,Codette,293,64,22,95,86,67,Non-Aboriginal Communities
4714076,Nipawin,"4,419",73,33,94,84,71,Non-Aboriginal Communities
4714077,Torch River No. 488,"2,022",71,32,93,90,71,Non-Aboriginal Communities
4714079,White Fox,442,60,20,94,84,65,Non-Aboriginal Communities
4714091,Love,94, , , , ,58,Non-Aboriginal Communities
4714092,Choiceland,434,58,20,97,88,66,Non-Aboriginal Communities
4714093,Smeaton,225, , , , ,71,Non-Aboriginal Communities
4714839,Shoal Lake 28A,352,38,13,42,70,41,First Nations Communities
4714840,Red Earth 29,430,29,12,43,51,34,First Nations Communities
4714841,Nut Lake 90,483,35,11,45,55,36,First Nations Communities
4714842,Kinistino 91,186, , , , ,50,First Nations Communities
4715001,St. Peter No. 369,"1,086",65,30,95,97,72,Non-Aboriginal Communities
4715002,Englefeld,219, , , , ,73,Non-Aboriginal Communities
4715003,St. Gregor,136, , , , ,64,Non-Aboriginal Communities
4715004,Muenster,385,74,36,99,91,75,Non-Aboriginal Communities
4715005,Annaheim,185, , , , ,70,Non-Aboriginal Communities
4715006,Lake Lenore,336,73,37,66,73,62,Non-Aboriginal Communities
4715007,Humboldt No. 370,"1,065",68,33,90,91,70,Non-Aboriginal Communities
4715008,Humboldt,"4,989",75,38,96,88,74,Non-Aboriginal Communities
4715011,Bayne No. 371,698,71,31,97,94,73,Non-Aboriginal Communities
4715012,Bruno,656,72,32,94,89,72,Non-Aboriginal Communities
4715014,Grant No. 372,702,68,32,93,94,72,Non-Aboriginal Communities
4715016,Prud'Homme,184, , , , ,70,Non-Aboriginal Communities
4715017,Vonda,125, , , , ,69,Non-Aboriginal Communities
4715018,Aberdeen No. 373,730,65,26,88,94,68,Non-Aboriginal Communities
4715019,Aberdeen,474,71,45,86,90,73,Non-Aboriginal Communities
4715026,Laird No. 404,"1,102",70,30,82,95,69,Non-Aboriginal Communities
4715027,Hepburn,463,74,33,90,89,72,Non-Aboriginal Communities
4715028,Waldheim,812,64,20,92,80,64,Non-Aboriginal Communities
4715029,Laird,221, , , , ,65,Non-Aboriginal Communities
4715031,Rosthern No. 403,"1,817",67,24,82,93,66,Non-Aboriginal Communities
4715032,Rosthern,"1,560",74,34,96,80,71,Non-Aboriginal Communities
4715034,Hague,655,65,28,94,89,69,Non-Aboriginal Communities
4715036,Fish Creek No. 402,434,59,16,98,95,67,Non-Aboriginal Communities
4715038,Alvena,79, , , , ,63,Non-Aboriginal Communities
4715039,Hoodoo No. 401,699,72,32,91,93,72,Non-Aboriginal Communities
4715041,Cudworth,727,80,29,93,90,73,Non-Aboriginal Communities
4715042,Wakaw,965,72,19,95,79,66,Non-Aboriginal Communities
4715043,Wakaw Lake,12, , , , ,,Non-Aboriginal Communities
4715044,Three Lakes No. 400,736,76,19,95,90,70,Non-Aboriginal Communities
4715045,Pilger,102, , , , ,68,Non-Aboriginal Communities
4715046,St. Benedict,144, , , , ,57,Non-Aboriginal Communities
4715047,Middle Lake,245, , , , ,73,Non-Aboriginal Communities
4715048,Lake Lenore No. 399,579,77,30,95,95,74,Non-Aboriginal Communities
4715049,St. Brieux,400,88,40,97,86,78,Non-Aboriginal Communities
4715051,Flett's Springs No. 429,899,76,41,89,95,75,Non-Aboriginal Communities
4715052,Beatty,112, , , , ,56,Non-Aboriginal Communities
4715054,Invergordon No. 430,811,67,27,95,91,70,Non-Aboriginal Communities
4715056,Yellow Creek,90, , , , ,57,Non-Aboriginal Communities
4715057,St. Louis No. 431,"1,307",68,31,94,87,70,Non-Aboriginal Communities
4715058,Domremy,150, , , , ,73,Non-Aboriginal Communities
4715059,St. Louis,433,67,24,99,83,68,Non-Aboriginal Communities
4715061,Duck Lake No. 463,982,67,32,96,91,71,Non-Aboriginal Communities
4715062,Duck Lake,661,62,25,90,78,64,Non-Aboriginal Communities
4715064,Prince Albert No. 461,"3,340",71,34,94,88,72,Non-Aboriginal Communities
4715066,Prince Albert,"34,181",76,41,94,85,74,Non-Aboriginal Communities
4715067,Birch Hills No. 460,836,71,29,94,88,70,Non-Aboriginal Communities
4715068,Birch Hills,939,77,33,93,89,73,Non-Aboriginal Communities
4715070,Candle Lake,365,83,31,96,75,71,Non-Aboriginal Communities
4715071,Kinistino No. 459,954,66,32,95,88,70,Non-Aboriginal Communities
4715072,Weldon,243, , , , ,63,Non-Aboriginal Communities
4715074,Kinistino,701,75,30,93,91,72,Non-Aboriginal Communities
4715075,Lakeland No. 521,594,86,41,97,77,75,Non-Aboriginal Communities
4715076,Christopher Lake,199, , , , ,76,Non-Aboriginal Communities
4715079,Garden River No. 490,711,81,29,88,93,73,Non-Aboriginal Communities
4715085,Albertville,149, , , , ,69,Non-Aboriginal Communities
4715091,Weirdale,72, , , , ,73,Non-Aboriginal Communities
4715092,Meath Park,228, , , , ,67,Non-Aboriginal Communities
4715094,Buckland No. 491,"3,556",78,38,91,88,74,Non-Aboriginal Communities
4715098,Paddockwood,177, , , , ,66,Non-Aboriginal Communities
4715099,Paddockwood No. 520,"1,053",70,29,91,91,70,Non-Aboriginal Communities
4715844,One Arrow 95,241, , , , ,35,First Nations Communities
4715845,Beardy 97 and Okemasis 96,855,41,29,62,61,48,First Nations Communities
4715846,Opawakoscikan,38, , , , ,,First Nations Communities
4715847,Muskoday 99,381,48,29,77,65,55,First Nations Communities
4715848,Wahpaton 94A,142, , , , ,54,First Nations Communities
4715849,James Smith 100,395,42,29,63,57,48,First Nations Communities
4715850,Cumberland 100A,285,41,19,66,64,48,First Nations Communities
4715851,Little Red River 106C,117, , , , ,41,First Nations Communities
4715853,Montreal Lake 106B,277,29,26,44,56,39,First Nations Communities
4716002,Denholm,85, , , , ,68,Non-Aboriginal Communities
4716003,Ruddell,31, , , , ,,Non-Aboriginal Communities
4716004,Maymont,188, , , , ,72,Non-Aboriginal Communities
4716005,Mayfield No. 406,528,65,35,89,90,70,Non-Aboriginal Communities
4716008,Great Bend No. 405,546,65,38,91,95,72,Non-Aboriginal Communities
4716009,Radisson,390,69,24,98,89,70,Non-Aboriginal Communities
4716011,Borden,215, , , , ,73,Non-Aboriginal Communities
4716013,Blaine Lake No. 434,423,62,24,100,97,71,Non-Aboriginal Communities
4716014,Marcelin,193, , , , ,62,Non-Aboriginal Communities
4716016,Blaine Lake,575,71,22,92,82,67,Non-Aboriginal Communities
4716018,Redberry No. 435,584,61,21,91,94,67,Non-Aboriginal Communities
4716019,Krydor,34, , , , ,,Non-Aboriginal Communities
4716022,Hafford,478,72,28,98,91,72,Non-Aboriginal Communities
4716023,Douglas No. 436,521,75,31,93,92,73,Non-Aboriginal Communities
4716024,Speers,91, , , , ,,Non-Aboriginal Communities
4716026,Richard,29, , , , ,,Non-Aboriginal Communities
4716028,North Battleford No. 437,"1,036",83,36,96,94,77,Non-Aboriginal Communities
4716029,North Battleford,"14,350",75,39,95,85,74,Non-Aboriginal Communities
4716033,Round Hill No. 467,461,63,20,87,91,65,Non-Aboriginal Communities
4716034,Rabbit Lake,157, , , , ,67,Non-Aboriginal Communities
4716038,Meeting Lake No. 466,696,61,30,87,91,67,Non-Aboriginal Communities
4716041,Leask No. 464,913,59,20,89,92,65,Non-Aboriginal Communities
4716042,Leask,442,71,44,96,88,75,Non-Aboriginal Communities
4716043,Pebble Baye,9, , , , ,,Non-Aboriginal Communities
4716044,Parkside,127, , , , ,70,Non-Aboriginal Communities
4716046,Shellbrook No. 493,"1,834",71,29,92,87,70,Non-Aboriginal Communities
4716047,Shellbrook,"1,173",73,30,98,80,70,Non-Aboriginal Communities
4716051,Canwood No. 494,"1,811",62,25,93,90,67,Non-Aboriginal Communities
4716052,Canwood,367,79,24,89,86,70,Non-Aboriginal Communities
4716053,Prince Albert National Park,212, , , , ,83,Non-Aboriginal Communities
4716054,Debden,416,69,33,99,83,71,Non-Aboriginal Communities
4716056,Spiritwood No. 496,"1,694",60,27,87,91,66,Non-Aboriginal Communities
4716057,Shell Lake,172, , , , ,59,Non-Aboriginal Communities
4716058,Spiritwood,973,74,33,94,86,72,Non-Aboriginal Communities
4716059,Big Shell,0, , , , ,,Non-Aboriginal Communities
4716060,Echo Bay,4, , , , ,,Non-Aboriginal Communities
4716061,Leoville,370,71,24,95,83,68,Non-Aboriginal Communities
4716062,Medstead No. 497,689,69,35,95,89,72,Non-Aboriginal Communities
4716063,Medstead,172, , , , ,74,Non-Aboriginal Communities
4716072,Big River,809,74,27,92,90,71,Non-Aboriginal Communities
4716075,Big River No. 555,848,73,36,93,88,73,Non-Aboriginal Communities
4716077,Chitek Lake,195, , , , ,56,Non-Aboriginal Communities
4716854,Muskeg Lake 102,180, , , , ,56,First Nations Communities
4716855,Mistawasis 103,448,29,20,60,51,40,First Nations Communities
4716856,Sturgeon Lake 101,650,31,21,38,56,36,First Nations Communities
4716857,Little Red River 106D,0, , , , ,,First Nations Communities
4716858,Big River 118,757,36,10,33,39,30,First Nations Communities
4716860,Ahtahkakoop 104,824,39,18,57,56,43,First Nations Communities
4716861,Saulteaux 159A,38, , , , ,,First Nations Communities
4716862,Witchekan Lake 117,215, , , , ,39,First Nations Communities
4716863,Chitek Lake 191,419,35,9,46,54,36,First Nations Communities
4717001,Meota No. 468,799,78,31,95,93,74,Non-Aboriginal Communities
4717002,Cochin,166, , , , ,62,Non-Aboriginal Communities
4717004,Metinota,18, , , , ,,Non-Aboriginal Communities
4717005,Aquadeo,43, , , , ,,Non-Aboriginal Communities
4717006,Meota,268,64,29,91,77,65,Non-Aboriginal Communities
4717008,Turtle River No. 469,409,62,41,97,95,74,Non-Aboriginal Communities
4717009,Vawn,51, , , , ,,Non-Aboriginal Communities
4717011,Edam,425,77,27,98,87,72,Non-Aboriginal Communities
4717013,Paynton No. 470,354,66,40,81,97,71,Non-Aboriginal Communities
4717014,Paynton,182, , , , ,67,Non-Aboriginal Communities
4717017,Eldon No. 471,882,72,33,93,94,73,Non-Aboriginal Communities
4717018,Maidstone,985,78,39,94,86,75,Non-Aboriginal Communities
4717019,Waseca,152, , , , ,75,Non-Aboriginal Communities
4717022,Wilton No. 472,"1,651",75,38,91,93,74,Non-Aboriginal Communities
4717024,Lashburn,748,71,44,97,90,76,Non-Aboriginal Communities
4717026,Marshall,573,70,35,93,82,70,Non-Aboriginal Communities
4717028,Britannia No. 502,"1,332",70,33,97,93,73,Non-Aboriginal Communities
4717029,Lloydminster (Part),"7,241",73,36,96,88,73,Non-Aboriginal Communities
4717032,Frenchman Butte No. 501,"1,397",65,26,86,92,67,Non-Aboriginal Communities
4717034,Paradise Hill,455,78,38,90,91,74,Non-Aboriginal Communities
4717036,St. Walburg,746,68,30,88,78,66,Non-Aboriginal Communities
4717039,Mervin,156, , , , ,68,Non-Aboriginal Communities
4717041,Turtleford,459,79,44,90,90,76,Non-Aboriginal Communities
4717042,Kivimaa-Moonlight Bay,22, , , , ,,Non-Aboriginal Communities
4717044,Spruce Lake,76, , , , ,,Non-Aboriginal Communities
4717045,Mervin No. 499,"1,219",72,31,92,86,70,Non-Aboriginal Communities
4717047,Parkdale No. 498,768,61,32,88,82,66,Non-Aboriginal Communities
4717048,Glaslyn,435,70,34,93,85,71,Non-Aboriginal Communities
4717052,Meadow Lake,"4,318",72,35,95,85,72,Non-Aboriginal Communities
4717053,Greig Lake,17, , , , ,,Non-Aboriginal Communities
4717054,Meadow Lake No. 588,"2,445",71,35,89,92,72,Non-Aboriginal Communities
4717055,Dorintosh,100, , , , ,70,Non-Aboriginal Communities
4717056,Loon Lake No. 561,930,73,25,93,90,70,Non-Aboriginal Communities
4717057,Makwa,113, , , , ,67,Non-Aboriginal Communities
4717058,Loon Lake,366,78,37,95,86,74,Non-Aboriginal Communities
4717062,Beaver River No. 622,"1,103",73,26,91,90,70,Non-Aboriginal Communities
4717066,Goodsoil,288,73,39,84,93,72,Non-Aboriginal Communities
4717067,Pierceland,475,79,21,93,85,69,Non-Aboriginal Communities
4717801,Seekaskootch 119,"1,156",35,26,55,60,44,First Nations Communities
4717802,Makaoo (Part) 120,273,36,23,47,55,40,First Nations Communities
4717803,New Thunderchild 115B,460,36,21,48,59,41,First Nations Communities
4717804,New Thunderchild 115C,36, , , , ,,First Nations Communities
4717805,Meadow Lake 105,319,45,24,73,59,50,First Nations Communities
4717806,Waterhen 130,509,36,19,51,64,43,First Nations Communities
4717807,Makwa Lake 129B,523,29,8,51,64,38,First Nations Communities
4717808,Makwa Lake 129,5, , , , ,,First Nations Communities
4717809,Ministikwan 161,415,33,15,42,54,36,First Nations Communities
4717810,Ministikwan 161A,102, , , , ,25,First Nations Communities
4717811,Big Head 124, , , , , ,,First Nations Communities
4717812,Moosomin 112B,380,21,9,60,53,36,First Nations Communities
4717813,Saulteaux 159,444,29,16,27,52,31,First Nations Communities
4717814,Makwa Lake 129A,18, , , , ,,First Nations Communities
4717815,Makwa Lake 129C,0, , , , ,,First Nations Communities
4717816,Eagles Lake 165C,27, , , , ,,First Nations Communities
4718005,Cumberland House,738,46,27,49,63,47,Non-Aboriginal Communities
4718012,Timber Bay,119, , , , ,58,First Nations Communities
4718015,Weyakwin,203, , , , ,52,Non-Aboriginal Communities
4718021,Green Lake,513,54,24,66,68,53,Non-Aboriginal Communities
4718023,Doré Lake,41, , , , ,,Non-Aboriginal Communities
4718028,Cole Bay,163, , , , ,47,Non-Aboriginal Communities
4718030,Jans Bay,195, , , , ,45,Non-Aboriginal Communities
4718033,Beauval,717,54,33,67,70,56,Non-Aboriginal Communities
4718041,La Ronge,"2,578",72,49,83,87,73,Non-Aboriginal Communities
4718042,Air Ronge,782,77,51,87,89,76,Non-Aboriginal Communities
4718045,Deschambault Lake,607,34,19,43,68,41,First Nations Communities
4718049,Denare Beach,822,76,41,81,79,69,First Nations Communities
4718051,Creighton,"1,668",81,42,92,86,75,Non-Aboriginal Communities
4718052,Flin Flon (Part),330,84,42,98,86,78,Non-Aboriginal Communities
4718055,Pelican Narrows,252,51,36,56,72,54,Non-Aboriginal Communities
4718058,Sandy Bay,770,44,32,40,66,46,Non-Aboriginal Communities
4718061,Stanley Mission,199, , , , ,51,Non-Aboriginal Communities
4718062,Missinipe,40, , , , ,,Non-Aboriginal Communities
4718065,Pinehouse,820,41,29,47,58,44,First Nations Communities
4718067,Ile-à-la-Crosse,"1,284",52,28,72,65,55,Non-Aboriginal Communities
4718069,Patuanak,99, , , , ,45,Non-Aboriginal Communities
4718070,Buffalo Narrows,"1,060",62,36,76,79,63,Non-Aboriginal Communities
4718071,St.George's Hill,124, , , , ,29,Non-Aboriginal Communities
4718072,Michel Village,87, , , , ,34,Non-Aboriginal Communities
4718074,La Loche,"1,691",41,20,51,58,42,First Nations Communities
4718075,Turnor Lake,185, , , , ,43,Non-Aboriginal Communities
4718081,Southend Reindeer,142, , , , ,52,Non-Aboriginal Communities
4718090,"Division No. 18, Unorganized","1,411",64,29,67,74,58,Non-Aboriginal Communities
4718801,Cumberland  20,239, , , , ,34,First Nations Communities
4718802,Montreal Lake 106,450,39,30,56,55,45,First Nations Communities
4718803,Stanley 157,867,39,15,53,61,42,First Nations Communities
4718804,Stanley 157A,0, , , , ,,First Nations Communities
4718805,Ile-à-la-Crosse 192E,0, , , , ,,First Nations Communities
4718807,La Plonge 192,104, , , , ,61,First Nations Communities
4718808,Morin Lake 217,228, , , , ,36,First Nations Communities
4718809,Lac La Ronge 156,578,41,20,67,59,47,First Nations Communities
4718810,Potato River 156A,0, , , , ,,First Nations Communities
4718811,Sucker River 156C,150, , , , ,39,First Nations Communities
4718812,Kitsakie 156B,490,35,10,46,58,37,First Nations Communities
4718813,Four Portages 157C,0, , , , ,,First Nations Communities
4718814,Wapachewunak 192D,421,44,26,53,62,46,First Nations Communities
4718816,Dipper Rapids 192C,0, , , , ,,First Nations Communities
4718817,Canoe Lake 165,471,46,27,49,70,48,First Nations Communities
4718818,Peter Pond Lake 193,423,43,19,51,57,43,First Nations Communities
4718819,Turnor Lake 193B,224, , , , ,44,First Nations Communities
4718820,Pelican Narrows 184B,"1,130",37,17,44,61,40,First Nations Communities
4718821,Sturgeon Weir 184F,31, , , , ,,First Nations Communities
4718822,Southend 200,415,40,10,54,67,43,First Nations Communities
4718823,Chicken 225,0, , , , ,,First Nations Communities
4718824,Fond du Lac 227,656,43,10,47,60,40,First Nations Communities
4718825,Brabant Lake,114, , , , ,42,First Nations Communities
4718828,Chicken 224,851,32,7,29,52,30,First Nations Communities
4718829,La Loche 223,12, , , , ,,First Nations Communities
4718830,Primeau Lake 192F,0, , , , ,,First Nations Communities
4718831,Grandmother's Bay 219,157, , , , ,40,First Nations Communities
4718832,Lac La Hache 220,629,38,10,31,62,35,First Nations Communities
4718833,Fond du Lac 229,0, , , , ,,First Nations Communities
4718837,Turnor Lake 194,0, , , , ,,First Nations Communities
4718838,La Loche 221,0, , , , ,,First Nations Communities
4718839,La Loche 222,455,40,16,33,58,37,First Nations Communities
4801003,Cypress No. 1,"4,962",78,37,95,91,76,Non-Aboriginal Communities
4801004,Irvine,326,76,40,94,84,73,Non-Aboriginal Communities
4801006,Medicine Hat,"43,625",80,39,96,86,75,Non-Aboriginal Communities
4801008,Forty Mile County No. 8,"3,193",69,34,95,96,73,Non-Aboriginal Communities
4801009,Foremost,582,81,46,98,92,79,Non-Aboriginal Communities
4801012,Burdett,239, , , , ,72,Non-Aboriginal Communities
4801014,Bow Island,"1,484",74,37,90,89,73,Non-Aboriginal Communities
4801018,Redcliff,"3,768",74,37,95,88,74,Non-Aboriginal Communities
4802001,Warner County No. 5,"3,677",65,30,89,95,70,Non-Aboriginal Communities
4802002,Coutts,355,80,44,86,87,74,Non-Aboriginal Communities
4802004,Milk River,926,82,34,94,89,74,Non-Aboriginal Communities
4802006,Warner,412,76,37,92,88,73,Non-Aboriginal Communities
4802008,Raymond,"3,130",67,44,90,81,70,Non-Aboriginal Communities
4802009,Stirling,799,66,51,91,83,73,Non-Aboriginal Communities
4802011,Lethbridge County No. 26,"8,442",71,41,93,90,74,Non-Aboriginal Communities
4802012,Lethbridge,"60,974",81,47,96,87,78,Non-Aboriginal Communities
4802013,Coalhurst,"1,322",66,37,92,90,71,Non-Aboriginal Communities
4802014,Nobleford,517,68,34,95,86,71,Non-Aboriginal Communities
4802016,Barons,262,73,23,92,87,69,Non-Aboriginal Communities
4802018,Picture Butte,"1,559",73,37,96,89,74,Non-Aboriginal Communities
4802019,Coaldale,"5,310",75,43,96,87,75,Non-Aboriginal Communities
4802021,Taber No. 14,"5,317",69,36,88,91,71,Non-Aboriginal Communities
4802022,Taber,"6,660",77,35,95,88,74,Non-Aboriginal Communities
4802023,Barnwell,492,72,53,95,92,78,Non-Aboriginal Communities
4802024,Grassy Lake,206, , , , ,62,Non-Aboriginal Communities
4802029,Vauxhall,977,80,30,95,91,74,Non-Aboriginal Communities
4802031,Newell County No. 4,"6,014",74,38,89,93,74,Non-Aboriginal Communities
4802032,Tilley,322,72,31,95,91,72,Non-Aboriginal Communities
4802034,Brooks,"9,433",80,41,97,90,77,Non-Aboriginal Communities
4802036,Duchess,477,83,45,97,92,79,Non-Aboriginal Communities
4802038,Rosemary,337,68,14,88,88,65,Non-Aboriginal Communities
4802039,Bassano,"1,190",75,39,95,93,75,Non-Aboriginal Communities
4803001,Cardston No. 6,"4,490",61,43,88,93,71,Non-Aboriginal Communities
4803002,Magrath,"1,743",72,53,89,89,76,Non-Aboriginal Communities
4803004,Cardston,"3,480",74,49,89,84,74,Non-Aboriginal Communities
4803006,Glenwood,285,56,49,83,69,64,Non-Aboriginal Communities
4803008,Hillspring,238, , , , ,59,Non-Aboriginal Communities
4803011,Pincher Creek No. 9,"3,108",74,41,89,92,74,Non-Aboriginal Communities
4803014,Pincher Creek,"3,660",83,44,95,89,77,Non-Aboriginal Communities
4803016,Cowley,277,74,41,97,80,73,Non-Aboriginal Communities
4803018,Willow Creek No. 26,"4,764",70,40,91,92,73,Non-Aboriginal Communities
4803019,Fort MacLeod,"3,112",75,38,93,87,73,Non-Aboriginal Communities
4803021,Granum,343,75,33,98,82,72,Non-Aboriginal Communities
4803022,Claresholm,"3,297",80,38,95,86,75,Non-Aboriginal Communities
4803024,Stavely,478,72,29,90,87,69,Non-Aboriginal Communities
4803026,Nanton,"1,589",75,37,94,87,73,Non-Aboriginal Communities
4803801,Peigan 147,"1,272",48,31,68,67,53,First Nations Communities
4803802,Blood 148,"4,013",47,31,57,60,49,First Nations Communities
4804001,Acadia No. 34,522,69,33,98,93,73,Non-Aboriginal Communities
4804004,Special Area No. 2,"2,490",74,34,90,93,73,Non-Aboriginal Communities
4804006,Empress,189, , , , ,76,Non-Aboriginal Communities
4804011,Hanna,"2,996",81,37,95,90,76,Non-Aboriginal Communities
4804012,Special Area No. 3,"1,649",78,43,91,94,77,Non-Aboriginal Communities
4804014,Oyen,"1,019",88,45,93,90,79,Non-Aboriginal Communities
4804016,Cereal,200, , , , ,77,Non-Aboriginal Communities
4804019,Youngstown,245, , , , ,78,Non-Aboriginal Communities
4804020,Special Area No. 4,"1,626",69,31,91,94,71,Non-Aboriginal Communities
4804021,Veteran,297,74,46,95,86,75,Non-Aboriginal Communities
4804022,Consort,714,85,41,95,91,78,Non-Aboriginal Communities
4805001,Vulcan County No. 2,"3,648",68,33,95,95,73,Non-Aboriginal Communities
4805002,Carmangay,251, , , , ,66,Non-Aboriginal Communities
4805004,Champion,351,66,40,90,82,69,Non-Aboriginal Communities
4805006,Vulcan,"1,466",81,41,95,87,76,Non-Aboriginal Communities
4805008,Lomond,167, , , , ,75,Non-Aboriginal Communities
4805009,Milo,104, , , , ,75,Non-Aboriginal Communities
4805011,Arrowwood,142, , , , ,70,Non-Aboriginal Communities
4805012,Wheatland County No. 16,"5,779",75,40,92,93,75,Non-Aboriginal Communities
4805014,Cluny,103, , , , ,66,Non-Aboriginal Communities
4805016,Gleichen,331,70,29,83,77,65,Non-Aboriginal Communities
4805018,Strathmore,"4,185",77,44,92,87,75,Non-Aboriginal Communities
4805019,Hussar,146, , , , ,79,Non-Aboriginal Communities
4805021,Standard,329,83,34,100,92,77,Non-Aboriginal Communities
4805022,Rockyford,318,88,42,95,85,77,Non-Aboriginal Communities
4805024,Badlands No. 7,"1,191",80,33,89,86,72,Non-Aboriginal Communities
4805029,Drumheller,"6,277",81,41,94,89,76,Non-Aboriginal Communities
4805031,Starland No. 47,"2,055",74,34,93,93,74,Non-Aboriginal Communities
4805034,Delia,171, , , , ,76,Non-Aboriginal Communities
4805036,Munson,159, , , , ,76,Non-Aboriginal Communities
4805038,Morrin,235, , , , ,77,Non-Aboriginal Communities
4805039,Rumsey,60, , , , ,,Non-Aboriginal Communities
4805041,Kneehill No. 48,"4,712",73,38,90,93,73,Non-Aboriginal Communities
4805042,Carbon,416,70,30,92,82,68,Non-Aboriginal Communities
4805044,Acme,527,78,41,94,80,73,Non-Aboriginal Communities
4805046,Linden,461,70,30,97,87,71,Non-Aboriginal Communities
4805048,Three Hills,"2,884",72,57,95,88,78,Non-Aboriginal Communities
4805049,Trochu,907,78,39,94,86,74,Non-Aboriginal Communities
4805051,Torrington,177, , , , ,73,Non-Aboriginal Communities
4805802,Blackfoot 146,"2,106",44,22,56,61,46,First Nations Communities
4806001,Foothills No. 31,"10,912",89,52,94,92,82,Non-Aboriginal Communities
4806002,Cayley,229, , , , ,75,Non-Aboriginal Communities
4806004,Blackie,303,68,42,88,91,72,Non-Aboriginal Communities
4806006,High River,"6,269",80,44,96,88,77,Non-Aboriginal Communities
4806008,Longview,271,76,28,93,84,70,Non-Aboriginal Communities
4806009,Turner Valley,"1,352",76,42,89,86,73,Non-Aboriginal Communities
4806011,Black Diamond,"1,623",69,36,92,86,71,Non-Aboriginal Communities
4806012,Okotoks,"6,720",81,54,97,90,80,Non-Aboriginal Communities
4806014,Rocky View No. 44,"19,888",93,55,96,90,83,Non-Aboriginal Communities
4806016,Calgary,"710,677",87,54,96,89,81,Non-Aboriginal Communities
4806017,Chestermere Lake,918,92,56,93,89,82,Non-Aboriginal Communities
4806019,Cochrane,"5,265",81,54,97,90,80,Non-Aboriginal Communities
4806021,Airdrie,"12,456",80,49,97,90,79,Non-Aboriginal Communities
4806022,Irricana,812,69,37,94,88,72,Non-Aboriginal Communities
4806024,Beiseker,605,78,33,95,87,73,Non-Aboriginal Communities
4806026,Crossfield,"1,739",80,45,96,90,78,Non-Aboriginal Communities
4806028,Mountain View County No. 17,"9,951",77,40,92,92,75,Non-Aboriginal Communities
4806029,Carstairs,"1,645",80,38,96,91,76,Non-Aboriginal Communities
4806031,Cremona,393,73,39,93,85,73,Non-Aboriginal Communities
4806032,Didsbury,"3,355",80,43,93,87,76,Non-Aboriginal Communities
4806034,Olds,"5,542",82,45,97,88,78,Non-Aboriginal Communities
4806036,Sundre,"1,834",76,32,94,91,73,Non-Aboriginal Communities
4806803,Eden Valley 216,370,17,7,35,50,27,First Nations Communities
4806804,Sarcee 145,"1,673",77,55,82,87,75,First Nations Communities
4807001,Provost No. 52,"2,536",79,35,94,94,76,Non-Aboriginal Communities
4807002,Provost,"1,776",82,41,94,90,77,Non-Aboriginal Communities
4807004,Czar,182, , , , ,75,Non-Aboriginal Communities
4807006,Hughenden,285,74,41,81,83,70,Non-Aboriginal Communities
4807008,Amisk,198, , , , ,66,Non-Aboriginal Communities
4807011,Paintearth County No. 18,"2,324",71,36,91,94,73,Non-Aboriginal Communities
4807012,Coronation,"1,184",77,24,88,89,70,Non-Aboriginal Communities
4807014,Castor,933,86,35,93,90,76,Non-Aboriginal Communities
4807016,Halkirk,150, , , , ,67,Non-Aboriginal Communities
4807019,Stettler County No. 6,"5,251",72,33,88,94,71,Non-Aboriginal Communities
4807021,Big Valley,303,70,34,87,84,69,Non-Aboriginal Communities
4807022,Gadsby,26, , , , ,,Non-Aboriginal Communities
4807024,Botha,174, , , , ,67,Non-Aboriginal Communities
4807026,Stettler,"4,947",80,44,94,89,77,Non-Aboriginal Communities
4807027,White Sands,21, , , , ,,Non-Aboriginal Communities
4807028,Rochon Sands,37, , , , ,,Non-Aboriginal Communities
4807029,Donalda,221, , , , ,68,Non-Aboriginal Communities
4807031,Flagstaff County No. 29,"4,099",77,36,90,94,74,Non-Aboriginal Communities
4807032,Alliance,199, , , , ,69,Non-Aboriginal Communities
4807034,Galahad,158, , , , ,73,Non-Aboriginal Communities
4807036,Forestburg,920,87,43,97,89,79,Non-Aboriginal Communities
4807038,Heisler,186, , , , ,63,Non-Aboriginal Communities
4807039,Daysland,674,80,28,98,84,73,Non-Aboriginal Communities
4807041,Strome,290,71,38,92,85,71,Non-Aboriginal Communities
4807042,Killam,"1,053",75,38,95,91,75,Non-Aboriginal Communities
4807044,Sedgewick,874,81,32,96,89,75,Non-Aboriginal Communities
4807046,Lougheed,231, , , , ,67,Non-Aboriginal Communities
4807048,Hardisty,656,79,37,96,88,75,Non-Aboriginal Communities
4807049,Wainwright No. 61,"3,919",77,37,94,93,75,Non-Aboriginal Communities
4807051,Chauvin,360,80,38,97,82,74,Non-Aboriginal Communities
4807052,Edgerton,353,74,38,98,85,74,Non-Aboriginal Communities
4807054,Wainwright,"4,732",79,37,95,89,75,Non-Aboriginal Communities
4807056,Irma,442,76,39,91,87,73,Non-Aboriginal Communities
4808001,Red Deer County No. 23,"15,049",83,44,92,91,78,Non-Aboriginal Communities
4808002,Elnora,265,76,36,92,79,71,Non-Aboriginal Communities
4808004,Delburne,564,68,21,87,74,63,Non-Aboriginal Communities
